audience_id,advertiser_id,user_id,name,n_audiences_by_user,name_class,n_distinct_ds_ids,ds_ids_present_str,expr_class
47032,43528,136581,MNTN Matched,1,name_other,4,"13,17,19,35",expr_layered
58818,56585,151467,"UT, TX, CA",1,name_other,2,"13,19",expr_pure_pp
53032,45027,138498,Edit Test 1762816468035,417,name_other,3,"13,17,19",expr_layered
69823,45027,138498,Edit Test-8:52pm-R7218-9635-2dymzn,417,name_other,3,"13,19,35",expr_layered
53583,45921,139671,REDMOND HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
63832,45697,134719,"Malvern, AR",10,name_other,2,"13,19",expr_pure_pp
59871,48711,143615,Brand ,2,name_other,4,"13,17,19,35",expr_layered
62741,58238,153192,Headstart MIgrant,1,name_other,2,"13,19",expr_pure_pp
69749,36390,125049,SpringIntoSavings-GTUWY,3,name_other,2,"13,19",expr_pure_pp
52833,30807,117732,Urban Prospecting Holiday 2025,2,name_other,2,"13,19",expr_pure_pp
69097,59584,154623,Station Casinos Matched & Interest Based ,1,name_other,3,"13,19,35",expr_layered
53595,45921,139671,SANTA ANA HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
69852,45027,138498,Renamed-9:07pm-R7218-2546-rwhy2u,417,name_other,2,"13,19",expr_pure_pp
55760,45007,138471,Birthday/Gifting In Market Audiences,1,name_other,3,"13,19,35",expr_layered
46674,35093,122462,NSO_Fort Collins,280,name_other,6,"1,13,17,18,19,35",expr_heavily_layered
54781,38977,130245,River Road,1,name_other,3,"4,13,19",expr_layered
64805,45027,138498,Edit Test-11:14am-R7995-9232-6b6n3j,417,name_other,3,"13,17,19",expr_layered
52751,49460,122462,Paid Search Geo + IM Ford + Ram,280,name_other,3,"13,19,35",expr_layered
72000,59145,154151,TELEVISION Campaign Copy 01,1,name_other,2,"13,19",expr_pure_pp
55483,49676,144264,HVAB Audience,1,name_other,4,"4,13,19,35",expr_layered
73556,46230,140116,Union County clients,1,name_other,2,"13,19",expr_pure_pp
53599,45921,139671,SHORLINE HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
70682,45027,138498,Edit Test-6:35am-R0750-8344-v92uf5,417,name_other,3,"13,19,35",expr_layered
50343,37795,124814,Credit Sense - new account openers,1,name_other,4,"13,17,19,35",expr_layered
28187,37842,128035,MNTN Matched,1,name_other,2,"13,19",expr_pure_pp
58888,45027,138498,Renamed-8:12pm-3914-wmoarw,417,name_other,2,"13,19",expr_pure_pp
53733,45027,138498,Renamed 10:42am-8912,417,name_other,2,"13,19",expr_pure_pp
55200,49333,124135,Evergreen - MNTN Matched w/ Attributes 10.16,3,name_other,2,"13,19",expr_pure_pp
52298,41983,134699,US KARE Lookalike IT Segment,2,name_other,2,"13,19",expr_pure_pp
64420,45351,145003,HockeyPositioning,10,name_other,4,"13,17,19,35",expr_layered
54379,32167,138414,e 2 teest,3,name_other,2,"13,19",expr_pure_pp
45498,38101,129896,wichita Aud 1,11,name_other,5,"1,4,13,17,19",expr_heavily_layered
64076,45351,145003,MontlickATLTest,10,name_other,4,"13,17,19,35",expr_layered
50715,46683,142785,Theatre NYDMA,6,name_other,4,"2,4,13,19",expr_layered
56198,46414,141073,Senior Hunger,1,name_other,3,"13,19,35",expr_layered
53803,45921,139671,ROCHESTER MN,216,name_other,3,"13,19,35",expr_layered
52783,49230,143691,MNTN Matched (recommended) | TMR,5,name_other,2,"13,19",expr_pure_pp
58632,44105,143012,SOCAL Prospecting MTNN Matched,2,name_other,5,"13,17,18,19,35",expr_heavily_layered
67674,45027,138498,Edit Test-8:58pm-R1928-7148-nbdias,417,name_other,3,"13,17,19",expr_layered
73586,40457,124581,B2C AI Keywords + 3PD (durham),39,name_other,3,"13,19,35",expr_layered
72244,45027,138498,Edit Test-9:00pm-R2043-5097-mcomsi,417,name_other,3,"13,19,35",expr_layered
53753,45027,138498,Renamed 11:11am-2908,417,name_other,2,"13,19",expr_pure_pp
69537,32756,148553,RV Generic 2026 - ARV - 50mi - Peak Performance,4,name_contains,5,"1,13,17,19,35",expr_heavily_layered
51141,38563,142954,MNTN Match General Audience 10-15-2025,1,name_other,2,"13,19",expr_pure_pp
52803,37115,126497,Pause Ads EX Evergreen,1,name_other,4,"4,13,19,35",expr_layered
50887,47111,139288,MNTN Matched Prospecting - Fitness (Prospect Heights),4,name_other,3,"4,13,19",expr_layered
59506,45027,138498,Edit Test-7:58pm-6361-beec9m,417,name_other,3,"13,17,19",expr_layered
53276,49582,144151,Retargeting,1,name_other,2,"13,19",expr_pure_pp
54517,48603,142812,MNTN Matched + 3P | East Coast 5mi,2,name_other,4,"13,18,19,35",expr_layered
54823,50315,122462,2025_MNTN Matched_College Football_Tampa DMA,280,name_other,2,"13,19",expr_pure_pp
30314,38535,129976,MNTN Matched Audience,1,name_other,4,"2,4,13,19",expr_layered
66372,49190,124849,life insurance BL,1,name_other,2,"13,19",expr_pure_pp
34685,30828,122462,MNTN Matched Keywords - 2024 Narrow,280,name_other,2,"13,19",expr_pure_pp
62275,57951,152897,Drive Market General,1,name_other,4,"13,17,19,35",expr_layered
69119,45921,139671,Danbury,216,name_other,3,"4,13,19",expr_layered
70842,45027,138498,Edit Test-8:58pm-R9768-6312-q6k7jy,417,name_other,3,"13,19,35",expr_layered
51836,49131,143530,Bank Branding - General,1,name_other,4,"13,18,19,35",expr_layered
61255,57798,152610,Southborough,6,name_other,3,"13,19,35",expr_layered
65253,45027,138498,Renamed-8:05pm-R1824-9333-r7ta2d,417,name_other,2,"13,19",expr_pure_pp
64449,38626,129591,Bexar County,1,name_other,2,"13,19",expr_pure_pp
65108,45027,138498,Renamed-5:42am-R9427-7446-45rnp8,417,name_other,2,"13,19",expr_pure_pp
53464,45921,139671,CENTEREACH HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
43756,37344,119456,Milwaukee - Austin - Houston,6,name_other,2,"13,19",expr_pure_pp
51611,30238,138987,Prospect List Store Focus,2,name_other,3,"4,13,19",expr_layered
75237,63575,158806,TELEVISION Campaign Copy 02,1,name_other,2,"13,19",expr_pure_pp
58746,45027,138498,Renamed-5:46am-8451-yfhi8p,417,name_other,2,"13,19",expr_pure_pp
70156,49581,131318,Tier 1& 2 Zips 3/30,55,name_other,5,"13,17,18,19,35",expr_heavily_layered
69396,45027,138498,Edit Test-6:34am-R3275-3515-b0m1nq,417,name_other,3,"13,19,35",expr_layered
50379,46846,140820,wasatch audience,1,name_other,2,"13,19",expr_pure_pp
40801,37129,122462,PRO Texas MNTN Matched Updated 4.17.25,280,name_other,5,"1,2,13,19,35",expr_heavily_layered
55066,40457,124581,B2C AI Keywords + 3PD (south tampa),39,name_other,3,"13,19,35",expr_layered
58133,45027,138498,Renamed-8:06pm-2331-1hfc7d,417,name_other,2,"13,19",expr_pure_pp
46679,40521,122462,All Retirement Communities ,280,name_other,2,"13,19",expr_pure_pp
72774,45027,138498,Edit Test-9:06pm-R0323-5694-b7tn21,417,name_other,3,"13,19,35",expr_layered
54339,33467,119236,"Nate Bargatze - Knoxville, TN - 1.25.26 Copy 01",24,name_other,6,"4,13,17,18,19,35",expr_heavily_layered
61443,45027,138498,Edit Test-7:51pm-R6263-1291-cw9t4k,417,name_other,3,"13,17,19",expr_layered
37061,34838,132113,hc-z2-bam-btv-2026,31,name_other,4,"1,13,19,35",expr_layered
48715,32167,138414,Peak + Keywords,3,name_other,2,"13,19",expr_pure_pp
54504,49966,144603,ACA Customer,1,name_other,2,"13,19",expr_pure_pp
57974,36109,124872,Target Audience - IYKYK (Eastern U.S. Only),3,name_other,5,"13,17,18,19,35",expr_heavily_layered
47652,40352,132495,MNTN Keywords + NJPA Geofenced Locations,6,name_other,2,"13,19",expr_pure_pp
37073,34838,132113,hc-z2-ten-alldig-2026,31,name_other,4,"1,13,19,35",expr_layered
62340,45027,138498,Edit Test-12:30pm-R5506-4972-l24g73,417,name_other,3,"13,17,19",expr_layered
53745,45302,135583,Q4 Drive Fly Audience,1,name_other,4,"13,18,19,35",expr_layered
65616,57759,152693,ch_ctv_prospecting,1,name_other,5,"13,17,18,19,35",expr_heavily_layered
33250,37239,122462,MNTN Matched 12/4/25,280,name_other,2,"13,19",expr_pure_pp
58141,45027,138498,Edit Test-5:28am-6695-noo8pu,417,name_other,3,"13,17,19",expr_layered
61185,45027,138498,Edit Test-5:33am-R6281-3269-swh3bh,417,name_other,3,"13,17,19",expr_layered
74431,45027,138498,Renamed-9:23pm-R0951-8840-uuxdsj,417,name_other,2,"13,19",expr_pure_pp
73298,60174,131318,Charleston Avails,55,name_other,4,"13,17,19,35",expr_layered
55784,49750,144363,Grayco BA Audience,1,name_other,3,"13,19,35",expr_layered
56186,48816,143130,Potential customers,1,name_other,2,"13,19",expr_pure_pp
60850,45027,138498,Edit Test-7:53pm-R5988-5779-1jj9xi,417,name_other,3,"13,17,19",expr_layered
52600,46836,122462,Test_Audience,280,name_other,3,"13,17,19",expr_layered
50597,47472,141642,Geo + 10-6-25 Uploaded DCL List,1,name_other,4,"4,13,19,35",expr_layered
67243,58689,152610,River Vale,6,name_other,3,"13,19,35",expr_layered
59274,35432,134282,Kern Zip Codes ,1,name_other,2,"13,19",expr_pure_pp
66312,37737,118566,Prospecting - MNTN Matched (Updated Mar 2026),4,name_other,2,"13,19",expr_pure_pp
51336,39277,125413,In-Store_MNTN-Matched_Tiffwich_Tampa-FL_NCA_ATTN,12,name_other,4,"2,4,13,19",expr_layered
52994,48875,143209,Holiday (Party Dress) Audience,1,name_other,3,"4,13,19",expr_layered
72318,45027,138498,Edit Test-6:36am-R2626-3063-i30l1n,417,name_other,3,"13,19,35",expr_layered
57513,50825,145536,Mile High Raffle HHI,1,name_other,5,"13,17,18,19,35",expr_heavily_layered
58564,53094,148175,San Antonio_Invisalign - Feb26,4,name_other,5,"13,17,18,19,35",expr_heavily_layered
64779,58934,153916,TELEVISION Campaign Copy 04,4,name_other,2,"13,19",expr_pure_pp
51625,36247,122462,MNTN Suggestions: MNTN Matched w/ Attributes - TOURS,280,name_other,2,"13,19",expr_pure_pp
57015,53694,148514,Pet Supplies,1,name_other,2,"13,19",expr_pure_pp
41456,42097,130358,MNTN Recommended Kids + Households with Kids 13 and under,11,name_other,3,"1,13,19",expr_layered
50323,40785,122462,Joi Keywords - Peak (Oct) ,280,name_other,4,"2,4,13,19",expr_layered
67544,45027,138498,Renamed-11:16am-R1080-4618-3xi7ml,417,name_other,2,"13,19",expr_pure_pp
59154,40562,131318,Pest control & MM 2-9,55,name_other,4,"13,17,19,35",expr_layered
71679,60317,155384,Reunion Resort - Leisure Family (US),2,name_other,3,"2,13,19",expr_layered
67780,56605,155466,Prospecting April - June 2026,4,name_other,2,"13,19",expr_pure_pp
54256,39298,144471,AI - Audiences,1,name_other,3,"4,13,19",expr_layered
43841,42834,122462,LGBTQ,280,name_other,5,"13,17,18,19,35",expr_heavily_layered
65191,59072,154077,TELEVISION Campaign,1,name_other,2,"13,19",expr_pure_pp
50854,48793,136909,Hyundai Conquest,14,name_other,4,"13,17,18,19",expr_layered
63813,58446,118071,Example - Hiring Audience Strategy,7,name_other,4,"13,18,19,35",expr_layered
54052,49784,131670,Syracuse Tickets,5,name_other,4,"13,17,19,35",expr_layered
53520,45921,139671,HOOVER HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
55936,38219,113140,10.1 MNTN Matched & Keywords - EX Control,6,name_other,3,"13,19,35",expr_layered
48769,47328,131670,Fright Nights 2025,5,name_other,6,"4,13,17,18,19,35",expr_heavily_layered
44684,42182,134928,AI MNTN Match Prospecting,1,name_other,4,"2,4,13,19",expr_layered
53849,49543,144094,MNTN Matched,2,name_other,5,"2,13,17,19,35",expr_heavily_layered
54813,49429,143322,Cold: AI MNTN,1,name_other,2,"13,19",expr_pure_pp
58570,45027,138498,Edit Test-5:30am-4236-ebhw02,417,name_other,3,"13,17,19",expr_layered
71219,60071,155120,Car Accident_Keywords + Interests,1,name_other,2,"13,19",expr_pure_pp
58365,45027,138498,Renamed-1:10pm-7567-iz7zxz,417,name_other,2,"13,19",expr_pure_pp
74776,63068,158277,TELEVISION Campaign Copy 03,3,name_other,2,"13,19",expr_pure_pp
41658,43815,136961,Longbridge HECM (+65 AND HELOC),3,name_other,4,"1,13,19,35",expr_layered
42959,36842,122462,MNTN Matched Keywords_ATLANTA,280,name_other,2,"13,19",expr_pure_pp
54837,49616,144411,Plumbing,1,name_other,2,"13,19",expr_pure_pp
64678,45027,138498,Renamed-8:09pm-R8974-8603-xirkov,417,name_other,2,"13,19",expr_pure_pp
41385,38034,122462,RC-Las Vegas NV May 25 on,280,name_other,4,"1,13,19,35",expr_layered
54606,45520,113378,(Recommended) Homeowners - HVAC,15,name_other,4,"13,18,19,35",expr_layered
64931,59018,114498,MNTN Matched with 3P and geos,1,name_other,4,"13,18,19,35",expr_layered
54092,33467,122916,"Nate Bargatze - Des Moines, IA - 4.24.26",13,name_other,6,"4,13,17,18,19,35",expr_heavily_layered
72143,33467,119236,"John Crist - Duluth, GA - 06/06/26",24,name_other,5,"4,13,17,19,35",expr_heavily_layered
44486,36420,125109,Pros MNTN Matched 2.0,1,name_other,4,"4,13,19,35",expr_layered
57073,36426,143554,KG Redlands PRO-Jan 26- New - Excluding Spanish,7,name_other,4,"1,13,19,35",expr_layered
59262,55187,137197,MNTN Matched + Moorestown,3,name_other,2,"13,19",expr_pure_pp
55460,36945,120712,2026 Reco,1,name_other,3,"13,18,19",expr_layered
37996,41212,122462,MNTN Matched,280,name_other,3,"1,13,19",expr_layered
54513,48603,113669,MNTN Matched + 3P | East Coast 3mi,1,name_other,4,"13,18,19,35",expr_layered
65732,45027,138498,Renamed-9:10pm-R8497-8503-l8dnig,417,name_other,2,"13,19",expr_pure_pp
46590,45793,139514,LST August 2025 audience,1,name_other,4,"1,13,17,19",expr_layered
63253,58433,153383,test,1,name_other,3,"13,18,19",expr_layered
64622,58106,128325,GLN_Pros_2026_NY-Buffalo,7,name_other,5,"13,17,18,19,35",expr_heavily_layered
65894,37798,120104,2026 FID - DEK (MNTN - March '26),9,name_other,3,"1,13,19",expr_layered
51639,44500,142967,Honda of Reseda - Oct 25 Mock Audience ,1,name_other,3,"13,19,35",expr_layered
64867,58994,153986,TELEVISION Campaign Copy 01,2,name_other,2,"13,19",expr_pure_pp
53682,42248,119371,KWD - East,4,name_other,2,"13,19",expr_pure_pp
65196,33467,119236,"Felipe Esparza - Grand Prairie, TX - 04/24/26",24,name_other,5,"13,17,18,19,35",expr_heavily_layered
55303,33021,142785,MNTN Matched Top Geos NYDMA Only (Jan26),6,name_other,3,"2,13,19",expr_layered
75199,45027,138498,Edit Test-6:36am-R1140-7660-ty4vsn,417,name_other,3,"13,19,35",expr_layered
51312,48956,126762,LovePotion prospecting,1,name_other,2,"13,19",expr_pure_pp
60644,45027,138498,Edit Test-5:31am-R5213-7729-rnyt4c,417,name_other,3,"13,17,19",expr_layered
71634,62066,115800,MNTN Match - w/ Interests and Zips,3,name_other,2,"13,19",expr_pure_pp
53808,45921,139671,APPLETON HOLIDAY 2025,216,name_other,3,"13,19,35",expr_layered
63337,38952,126669,Mar 2026 - MNTN Matched with expanded list + CRM,10,name_other,4,"4,13,19,35",expr_layered
47856,46837,140805,JAR Audience,1,name_other,2,"13,19",expr_pure_pp
64526,40904,128740,Prospecting-Macon_AI-and-CRM,7,name_other,3,"4,13,19",expr_layered
53505,45921,139671,GERMANTOWN HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
61043,57272,152190,All Territory,1,name_other,2,"13,19",expr_pure_pp
61223,45027,138498,Renamed-5:54am-R6281-6473-9kdftl,417,name_other,2,"13,19",expr_pure_pp
40648,38363,122462,Evergreen Audience | MNTN Matched | Apr 2025,280,name_other,4,"2,4,13,19",expr_layered
53503,45921,139671,GAITHERSBURG HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
48809,32167,122462,PP only,280,name_other,2,"13,19",expr_pure_pp
55880,35349,123067,Q12026 Savannah General Brand,9,name_other,5,"4,13,17,19,35",expr_heavily_layered
54239,40633,131547,Q4 2025 Testing Audience - Pause Ads,1,name_other,5,"2,4,13,19,35",expr_heavily_layered
57752,50632,145325,MNTN Matched - Fargo,10,name_other,2,"13,19",expr_pure_pp
73594,40457,124581,B2C AI Keywords + 3PD (west mckinney),39,name_other,3,"13,19,35",expr_layered
48211,38886,141067,MNTN Match - EZ - 9.12 - ii,1,name_other,2,"13,19",expr_pure_pp
59682,35215,126669,Prospecting Boulder Denver - MNTN & Address - Feb 2026,10,name_other,4,"1,4,13,19",expr_layered
59912,42940,150607,Bucks Single Game Ticket Buyers ,1,name_other,5,"13,17,18,19,35",expr_heavily_layered
66702,45027,138498,Renamed-9:07pm-R2584-1599-0krgor,417,name_other,2,"13,19",expr_pure_pp
73604,40457,124581,B2C AI Keywords + 3PD (holly springs),39,name_other,3,"13,19,35",expr_layered
53483,45921,139671,DENVILLE HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
67357,45027,138498,Edit Test-8:56pm-R5810-4645-13887f,417,name_other,3,"13,17,19",expr_layered
73157,45027,138498,Edit Test-9:05pm-R2437-1674-cf2xfa,417,name_other,3,"13,19,35",expr_layered
37026,34838,132113,hc-z2-ser-btv-2026,31,name_other,4,"1,13,19,35",expr_layered
53518,45921,139671,HAMDEN HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
41337,40337,139556,MNTN Matched (Albany) ,8,name_other,3,"13,19,43",expr_layered
55161,50544,139556,"Ridgefield, CT Regional - Prospecting (3 Studios)",8,name_other,3,"13,19,35",expr_layered
55938,52464,133460,TriCounty CASA SEI,1,name_other,4,"13,17,19,35",expr_layered
51995,35548,128154,Q425 Campaign,2,name_other,2,"13,19",expr_pure_pp
70491,61569,135383,Female Local - RICHMOND Hanover/Henrico/Chesterfield Cnties,3,name_other,2,"13,19",expr_pure_pp
55860,47273,141390,2026 Q1 Prospecting Campaign,1,name_other,5,"4,13,17,19,35",expr_heavily_layered
51537,45031,138500,Hattiesburg_Weather/ReedTimmer,2,name_other,4,"13,17,19,35",expr_layered
50859,48711,122462,Prospecting Audience - 10.9,280,name_other,2,"13,19",expr_pure_pp
53482,45921,139671,DECATUR HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
67089,47257,116079,TELEVISION Campaign Copy 02,11,name_other,2,"13,19",expr_pure_pp
53469,45921,139671,CLARKSTON HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
54704,50193,144859,MNTN Match,1,name_other,3,"13,19,35",expr_layered
66099,59378,154407,Homemakers Prospecting DSM DMA- Furniture Style Driven,1,name_other,2,"13,19",expr_pure_pp
64615,50418,145132,Manhattan Beach,4,name_other,3,"13,17,19",expr_layered
53358,45027,138498,Edit Test 1763064123033,417,name_other,3,"13,17,19",expr_layered
60258,45027,138498,Renamed-8:09pm-R9611-8182-j7u4ue,417,name_other,2,"13,19",expr_pure_pp
51767,33467,119236,Jim Jefferies - Kansas City,24,name_other,5,"13,17,18,19,35",expr_heavily_layered
54832,50174,144835,New Customers,1,name_other,2,"13,19",expr_pure_pp
56750,50539,145234,PTR Arden on Lanier New Prospects,1,name_other,5,"13,17,18,19,35",expr_heavily_layered
54528,33467,119236,Nate Bargatze - Indianapolis IN - 2.14.26,24,name_other,6,"4,13,17,18,19,35",expr_heavily_layered
53101,45889,139631,Elderly,1,name_other,2,"13,19",expr_pure_pp
71912,58873,125711,MNTN Matched,2,name_other,2,"13,19",expr_pure_pp
40887,40341,131589,CTV Prospecting 10.08.25 CM,12,name_other,5,"1,2,4,13,19",expr_heavily_layered
71065,45027,138498,Edit Test-8:59pm-R8390-2373-h3lboe,417,name_other,3,"13,19,35",expr_layered
48642,39418,131042,4Q Springfield,25,name_other,5,"1,4,13,19,35",expr_heavily_layered
51034,38294,122462,Parkers HVAC + Home Year Built + MM 10/14,280,name_other,5,"13,17,18,19,35",expr_heavily_layered
52389,49304,143803,DO NOT USE,22,name_other,4,"13,17,19,35",expr_layered
51904,46433,140385,Q425 Campaign,1,name_other,2,"13,19",expr_pure_pp
53627,45921,139671,WEBSTER HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
47650,44513,137843,SC Prospecting Audience,4,name_other,4,"4,13,19,35",expr_layered
53688,42248,119371,KWD - Midwest,4,name_other,2,"13,19",expr_pure_pp
70647,45027,138498,Renamed-9:26pm-R1994-1936-u29rkn,417,name_other,2,"13,19",expr_pure_pp
48621,45747,140087,Prospects - MNTN Matched Keywords - Adult Learners,2,name_other,3,"2,13,19",expr_layered
54035,40352,122462,MNTN Keywords + Omaha Geofenced Locations,280,name_other,2,"13,19",expr_pure_pp
73222,37316,126974,AI MNTN Matched + Interest Segment 4.14.26  - Basking Ridge,6,name_other,4,"4,13,19,35",expr_layered
43296,36256,124790,MNTN Matched + 3P West,1,name_other,3,"13,19,35",expr_layered
59250,40457,124581,B2C AI Keywords + 3PD (weston),39,name_other,3,"13,19,35",expr_layered
50672,48703,122462,Nissan Colonie  Conquest,280,name_other,5,"13,17,18,19,35",expr_heavily_layered
54960,49081,143469,Jump Starters,1,name_other,2,"13,19",expr_pure_pp
53458,45921,139671,BURR RIDGE HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
64520,32192,116079,TELEVISION Campaign Group Copy 091,11,name_other,2,"13,19",expr_pure_pp
74699,37350,128025,TELEVISION Campaign,1,name_other,2,"13,19",expr_pure_pp
50226,33467,122462,Shane Gillis - Sacramento,280,name_other,5,"13,17,18,19,35",expr_heavily_layered
52842,47498,132910,PRS | MNTN Matched + Ford,5,name_other,3,"13,19,35",expr_layered
72619,45027,138498,Edit Test-8:54pm-R1333-1083-59gt75,417,name_other,3,"13,19,35",expr_layered
50875,47111,139288,MNTN Matched Prospecting - Fitness (Chelsea),4,name_other,3,"4,13,19",expr_layered
55254,33467,119236,"Nate Bargatze - Hershey, PA - 5.16.26",24,name_other,6,"4,13,17,18,19,35",expr_heavily_layered
54829,50279,143140,Keywords,1,name_other,2,"13,19",expr_pure_pp
53581,45921,139671,PRINCETON HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
53501,45921,139671,FRANKLIN HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
48603,47330,141458,Klaviyo list,1,name_other,2,"13,19",expr_pure_pp
53465,45921,139671,CENTRAL PARK HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
73184,45027,138498,Renamed-9:20pm-R2437-1422-13hk9y,417,name_other,2,"13,19",expr_pure_pp
53158,43316,136752,Awareness - Zips We Serve,4,name_other,4,"2,4,13,19",expr_layered
48472,47282,143167,"Demo 35-54 + Techies, Privacy First, HHI100K+",2,name_other,4,"13,18,19,35",expr_layered
46709,35094,130358,Keywords/interests for Low Pop only 081525 AB,11,name_other,5,"2,4,13,19,35",expr_heavily_layered
67015,59405,154432,MNTN Microsoft,1,name_other,3,"13,19,35",expr_layered
57058,50707,124870,Kitsap Coverage,1,name_other,4,"13,17,19,35",expr_layered
37069,34838,132113,hc-z3-wva-alldig-2026,31,name_other,4,"1,13,19,35",expr_layered
53746,45027,138498,Renamed 10:55am-8770,417,name_other,2,"13,19",expr_pure_pp
72569,60317,155384,Reunion Resort - Golf (Prospecting),2,name_other,2,"13,19",expr_pure_pp
55044,37443,127155,CO,2,name_other,3,"13,19,35",expr_layered
65279,45027,138498,Edit Test-5:19am-R6097-6595-wyo4px,417,name_other,3,"13,17,19",expr_layered
54500,49230,122462,MNTN Matched (Google ads main keywords+ AI recommend) | TMR ,280,name_other,2,"13,19",expr_pure_pp
56018,38588,129497,Kitchen and Bath 2026 v.1 PEX audience,4,name_other,5,"13,17,18,19,35",expr_heavily_layered
44826,45477,122462,"OMF test audience Columbus, OH",280,name_other,4,"13,18,19,35",expr_layered
41334,40337,132366,MNTN Matched (Victor),10,name_other,4,"1,13,19,43",expr_layered
50758,32101,119755,September 2025 Heavyup Copy 01,1,name_other,8,"1,2,4,13,17,18,19,35",expr_heavily_layered
54933,49643,122462,Chevy Truck Buyers,280,name_other,5,"13,17,18,19,35",expr_heavily_layered
52845,39921,132388,Logistics-MNTN Matched,2,name_other,2,"13,19",expr_pure_pp
55500,50655,130487,Seattle- Interests,7,name_other,2,"13,19",expr_pure_pp
50391,32603,117349,Texas Interest Based 3P Spanish,3,name_other,3,"13,19,35",expr_layered
47559,46641,131351,FSCU 2026,1,name_other,3,"13,19,35",expr_layered
21712,32153,131682,Tello Prepaid & Competitors Prospecting,1,name_other,5,"1,2,4,13,19",expr_heavily_layered
57939,45027,138498,Renamed-7:59pm-2633-jbs14d,417,name_other,2,"13,19",expr_pure_pp
57885,45532,139172,Forager - T1 - PNW - 2026,6,name_other,4,"1,13,19,35",expr_layered
51612,30238,138987,Prospect List,2,name_other,3,"4,13,19",expr_layered
56404,52387,132965,Parents ,1,name_other,2,"13,19",expr_pure_pp
47795,39277,125413,MNTN Match OR Ice Cream Parlor Visitors | Scoop Shop,12,name_other,3,"13,19,35",expr_layered
67276,32863,117672,MNTN Match 3.17.26,2,name_other,3,"4,13,19",expr_layered
53069,41338,131042,Omaha Zips 2026 Jan,25,name_other,4,"1,13,19,35",expr_layered
54125,38101,129896,houston aud 1,11,name_other,5,"1,4,13,17,19",expr_heavily_layered
65975,45027,138498,Edit Test-8:50pm-R5990-5083-2d1n8f,417,name_other,3,"13,17,19",expr_layered
47516,46592,140599,2025 End of Year Potential Donors ,1,name_other,3,"13,19,35",expr_layered
51167,44058,114584,Pros 1,2,name_other,2,"13,19",expr_pure_pp
64421,37817,127983,Audience for CAP Grant 2026-2027,1,name_other,2,"13,19",expr_pure_pp
55903,49011,139927,MNTN Match w/Decision Makers 1,1,name_other,5,"13,17,18,19,35",expr_heavily_layered
62282,57993,118369,Scouting-SpringRecruit26-v1,1,name_other,2,"13,19",expr_pure_pp
53468,45921,139671,CHESAPEAKE HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
31928,38831,137318,General & Differentiators Vid Ads Awareness Audience,1,name_other,4,"2,4,13,19",expr_layered
54602,47496,143897,Prospecting Wedding Interests,2,name_other,4,"2,4,13,19",expr_layered
61966,45027,138498,Edit Test-5:21pm-R6677-4386-3orh4k,417,name_other,3,"13,17,19",expr_layered
53496,45921,139671,FISHERS HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
50599,48704,136909,Nissan saratoga Conquest,14,name_other,3,"13,17,19",expr_layered
54953,37386,113176,Hot Honey,4,name_other,3,"13,19,35",expr_layered
75247,63586,158817,TELEVISION Campaign,5,name_other,2,"13,19",expr_pure_pp
62620,45027,138498,Renamed-8:09pm-R7523-3757-wxaua2,417,name_other,2,"13,19",expr_pure_pp
54909,49304,143803,RICHMOND AUDIENCE,22,name_other,4,"13,17,19,35",expr_layered
51012,34671,122462,FY26 Nutcracker,280,name_other,2,"13,19",expr_pure_pp
53507,45921,139671,GLEN ELLYN HOLIDAY P 25-44,216,name_other,2,"13,19",expr_pure_pp
63896,45027,138498,Edit Test-4:35pm-R6149-1507-wsv4tt,417,name_other,3,"13,17,19",expr_layered
54910,50350,118071,Example - MNTN Matched,7,name_other,2,"13,19",expr_pure_pp
62827,45027,138498,Edit Test-5:33am-R1503-1723-b48xk4,417,name_other,3,"13,17,19",expr_layered
42459,36566,122869,Keywords + Healthlink ,1,name_other,2,"13,19",expr_pure_pp
55793,35349,123067,Huntsville General Brand Q12026,9,name_other,2,"13,19",expr_pure_pp
37294,33819,122462,ACT North Region,280,name_other,2,"13,19",expr_pure_pp
67723,38298,131318,MM w/ PM & Channels Blocked 3/24 narrowed,55,name_other,3,"13,19,35",expr_layered
